original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
2605	ENCFF133MNV	chip	.	2605	2.0		32	mean	CHIP:H3K79me2:Parathyroid adenoma male adult (62 years)
2606	ENCFF472NPM	chip	.	2606	2.0		32	mean	CHIP:HINFP:K562 eGFP- genetically modified using stable transfection
2607	ENCFF205ZOQ	chip	.	2607	2.0		32	mean	CHIP:CTCF:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
2608	ENCFF588XSZ	chip	.	2608	2.0		32	mean	CHIP:ZBTB6:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2609	ENCFF550YNT	chip	.	2609	2.0		32	mean	CHIP:H3K27ac:chorionic villus male embryo (38 weeks)
2610	ENCFF537WOR	chip	.	2610	2.0		32	mean	CHIP:ZNF300:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2611	ENCFF483JCG	chip	.	2611	2.0		32	mean	CHIP:H3K36me3:iPS-15b female adult (48 years)
2612	ENCFF360CFP	chip	.	2612	2.0		32	mean	CHIP:H3K27ac:common myeloid progenitor, CD34-positive female adult (33 years)
2613	ENCFF993QJW	chip	.	2613	2.0		32	mean	CHIP:CREB1:MCF-7
2614	ENCFF610TBO	chip	.	2614	2.0		32	mean	CHIP:H3K4me3:adrenal gland male adult (37 years)
2615	ENCFF641ZDT	chip	.	2615	2.0		32	mean	CHIP:CEBPG:K562 eGFP- genetically modified using stable transfection
2616	ENCFF452XTX	chip	.	2616	2.0		32	mean	CHIP:KAT2B:HepG2
2617	ENCFF540DKX	chip	.	2617	2.0		32	mean	CHIP:ZNF184:K562
2618	ENCFF443VWK	chip	.	2618	2.0		32	mean	CHIP:H3K4me1:Peyer's patch female adult (53 years)
2619	ENCFF090HJP	chip	.	2619	2.0		32	mean	CHIP:H3K36me3:foreskin fibroblast male newborn
2620	ENCFF688KQB	chip	.	2620	2.0		32	mean	CHIP:H3K36me3:heart embryo (101 day)
2621	ENCFF867DUX	chip	.	2621	2.0		32	mean	CHIP:H3K79me2:DOHH2
2622	ENCFF060SYK	chip	.	2622	2.0		32	mean	CHIP:ELK1:A549
2623	ENCFF829BOS	chip	.	2623	2.0		32	mean	CHIP:H3K9me3:foreskin fibroblast male newborn
2624	ENCFF871IXB	chip	.	2624	2.0		32	mean	CHIP:H3K9ac:neural stem progenitor cell originated from H1-hESC
2625	ENCFF304SIN	chip	.	2625	2.0		32	mean	CHIP:ETV6:GM12878
2626	ENCFF628RWE	chip	.	2626	2.0		32	mean	CHIP:H3K27me3:brain male embryo (122 days)
2627	ENCFF572FTV	chip	.	2627	2.0		32	mean	CHIP:H3K9me3:DOHH2
2628	ENCFF288GPT	chip	.	2628	2.0		32	mean	CHIP:MCM5:K562
2629	ENCFF550HXP	chip	.	2629	2.0		32	mean	CHIP:H3K4me1:muscle layer of duodenum male adult (59 years)
2630	ENCFF870MXG	chip	.	2630	2.0		32	mean	CHIP:H3K36me3:placental basal plate male embryo (38 weeks)
2631	ENCFF159IUM	chip	.	2631	2.0		32	mean	CHIP:H3K36me3:middle frontal area 46 female adult (75 years)
2632	ENCFF180NCY	chip	.	2632	2.0		32	mean	CHIP:H2AFZ:OCI-LY3
2633	ENCFF693VUV	chip	.	2633	2.0		32	mean	CHIP:H3K4me1:KOPT-K1
2634	ENCFF564MDP	chip	.	2634	2.0		32	mean	CHIP:H3K27me3:regulatory T cell originated from blood cell
2635	ENCFF240DRS	chip	.	2635	2.0		32	mean	CHIP:H3K4me1:CD8-positive, alpha-beta T cell
2636	ENCFF591KWL	chip	.	2636	2.0		32	mean	CHIP:H3K4me1:H1-hESC
2637	ENCFF844WBT	chip	.	2637	2.0		32	mean	CHIP:ZBTB17:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2638	ENCFF021ELR	chip	.	2638	2.0		32	mean	CHIP:ATF3:K562 eGFP- genetically modified using stable transfection
2639	ENCFF469KTC	chip	.	2639	2.0		32	mean	CHIP:H3K4me3:urinary bladder male adult (34 years)
2640	ENCFF837FTN	chip	.	2640	2.0		32	mean	CHIP:H3K4me1:subcutaneous abdominal adipose tissue nuclear fraction female adult (59 years)
2641	ENCFF893XQZ	chip	.	2641	2.0		32	mean	CHIP:NFE2L1:K562 eGFP- genetically modified using stable transfection
2642	ENCFF934EVF	chip	.	2642	2.0		32	mean	CHIP:ZFHX2:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2643	ENCFF255VXF	chip	.	2643	2.0		32	mean	CHIP:PBX2:HepG2 3xFLAG using CRISPR
2644	ENCFF068MCQ	chip	.	2644	2.0		32	mean	CHIP:POLR2AphosphoS5:sigmoid colon female adult (51 year)
2645	ENCFF851YMO	chip	.	2645	2.0		32	mean	CHIP:RFX3:HepG2 3xFLAG using CRISPR
2646	ENCFF902CLH	chip	.	2646	2.0		32	mean	CHIP:H2BK12ac:trophoblast cell originated from H1-hESC
2647	ENCFF021OWW	chip	.	2647	2.0		32	mean	CHIP:H3K27me3:HUES64
2648	ENCFF175OKQ	chip	.	2648	2.0		32	mean	CHIP:CTCF:NCI-H929
2649	ENCFF538PUA	chip	.	2649	2.0		32	mean	CHIP:UBTF:HeLa-S3
2650	ENCFF963EIT	chip	.	2650	2.0		32	mean	CHIP:ZSCAN29:K562
2651	ENCFF923VES	chip	.	2651	2.0		32	mean	CHIP:TEAD2:K562 eGFP- genetically modified using stable transfection
2652	ENCFF639MGL	chip	.	2652	2.0		32	mean	CHIP:KLF8:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2653	ENCFF303ZNL	chip	.	2653	2.0		32	mean	CHIP:RAD21:liver female child (6 years) and male adult (32 years)
2654	ENCFF155JOU	chip	.	2654	2.0		32	mean	CHIP:H3K36me3:mammary stem cell
2655	ENCFF780PVG	chip	.	2655	2.0		32	mean	CHIP:EP300:upper lobe of left lung female adult (53 years)
2656	ENCFF396IQS	chip	.	2656	2.0		32	mean	CHIP:CTBP1:MCF-7
2657	ENCFF886MRR	chip	.	2657	2.0		32	mean	CHIP:H3K27me3:myoepithelial cell of mammary gland female adult (33 years)
2658	ENCFF952VBL	chip	.	2658	2.0		32	mean	CHIP:H3K9me3:sigmoid colon male child (3 years)
2659	ENCFF936AEZ	chip	.	2659	2.0		32	mean	CHIP:BACH1:GM12878
2660	ENCFF866CZX	chip	.	2660	2.0		32	mean	CHIP:MAZ:A549
2661	ENCFF875FWQ	chip	.	2661	2.0		32	mean	CHIP:H3K27me3:naive thymus-derived CD4-positive, alpha-beta T cell
2662	ENCFF876DXW	chip	.	2662	2.0		32	mean	CHIP:TRIM22:GM12878
2663	ENCFF435FIF	chip	.	2663	2.0		32	mean	CHIP:H3K27me3:hepatocyte originated from H9
2664	ENCFF939CTN	chip	.	2664	2.0		32	mean	CHIP:H3K36me3:OCI-LY3
2665	ENCFF183CWI	chip	.	2665	2.0		32	mean	CHIP:H3K4me1:layer of hippocampus female adult (75 years)
2666	ENCFF383OZJ	chip	.	2666	2.0		32	mean	CHIP:ELF4:K562
2667	ENCFF263SSR	chip	.	2667	2.0		32	mean	CHIP:SREBF2:A549
2668	ENCFF051XRB	chip	.	2668	2.0		32	mean	CHIP:KDM1A:A549
2669	ENCFF783KDZ	chip	.	2669	2.0		32	mean	CHIP:H3K27me3:CD8-positive, alpha-beta T cell male adult (21 year)
2670	ENCFF995KYW	chip	.	2670	2.0		32	mean	CHIP:CEBPG:HepG2 3xFLAG using CRISPR
2671	ENCFF268DUW	chip	.	2671	2.0		32	mean	CHIP:H3K4me1:thyroid gland male adult (54 years)
2672	ENCFF103NJQ	chip	.	2672	2.0		32	mean	CHIP:H4K20me1:MCF-7
2673	ENCFF377JMB	chip	.	2673	2.0		32	mean	CHIP:H3K9me3:stomach male adult (34 years)
2674	ENCFF253WKZ	chip	.	2674	2.0		32	mean	CHIP:H3K27ac:transverse colon male adult (37 years)
2675	ENCFF722OSG	chip	.	2675	2.0		32	mean	CHIP:H3K27me3:esophagus female adult (30 years)
2676	ENCFF144KMG	chip	.	2676	2.0		32	mean	CHIP:H3K27ac:adrenal gland female adult (30 years)
2677	ENCFF063HVC	chip	.	2677	2.0		32	mean	CHIP:H3K4me1:liver female adult (25 years)
2678	ENCFF112GHP	chip	.	2678	2.0		32	mean	CHIP:KDM4B:K562
2679	ENCFF922CAD	chip	.	2679	2.0		32	mean	CHIP:H3K27me3:transverse colon male adult (37 years)
2680	ENCFF266YLQ	chip	.	2680	2.0		32	mean	CHIP:H3K27ac:chorionic villus female embryo (40 weeks)
2681	ENCFF405KAZ	chip	.	2681	2.0		32	mean	CHIP:H3K9ac:kidney male adult (67 years)
2682	ENCFF745GLK	chip	.	2682	2.0		32	mean	CHIP:SMARCA4:K562
2683	ENCFF072BUM	chip	.	2683	2.0		32	mean	CHIP:H3K4me2:neural progenitor cell originated from H9
2684	ENCFF757WJJ	chip	.	2684	2.0		32	mean	CHIP:H3K4me3:ascending aorta female adult (51 year)
2685	ENCFF108IFR	chip	.	2685	2.0		32	mean	CHIP:POLR2AphosphoS5:vagina female adult (51 year)
2686	ENCFF112FHC	chip	.	2686	2.0		32	mean	CHIP:H3K27me3:duodenal mucosa male adult (76 years)
2687	ENCFF260CLC	chip	.	2687	2.0		32	mean	CHIP:H3K36me3:thymus female embryo (110 days)
2688	ENCFF620QPO	chip	.	2688	2.0		32	mean	CHIP:H3K27ac:esophagus female adult (30 years)
2689	ENCFF518GSE	chip	.	2689	2.0		32	mean	CHIP:H3K36me3:chorionic villus male embryo (38 weeks)
2690	ENCFF098CBY	chip	.	2690	2.0		32	mean	CHIP:MEF2D:K562 eGFP- genetically modified using stable transfection
2691	ENCFF524GCL	chip	.	2691	2.0		32	mean	CHIP:ILK:K562 eGFP- genetically modified using stable transfection
2692	ENCFF802VGK	chip	.	2692	2.0		32	mean	CHIP:H3K36me3:chorionic villus embryo (16 weeks)
2693	ENCFF033FFU	chip	.	2693	2.0		32	mean	CHIP:H3K9me3:adrenal gland male embryo (97 days)
2694	ENCFF794EFO	chip	.	2694	2.0		32	mean	CHIP:H3K36me3:smooth muscle cell originated from H9
2695	ENCFF837UHE	chip	.	2695	2.0		32	mean	CHIP:H2BK5ac:neural stem progenitor cell originated from H1-hESC
2696	ENCFF852WXE	chip	.	2696	2.0		32	mean	CHIP:H3K4me3:cardiac muscle cell
2697	ENCFF870PDE	chip	.	2697	2.0		32	mean	CHIP:SLC30A9:HepG2 3xFLAG using CRISPR
2698	ENCFF804IIT	chip	.	2698	2.0		32	mean	CHIP:H3K27me3:neural cell
2699	ENCFF028ZYN	chip	.	2699	2.0		32	mean	CHIP:CTCF:vagina female adult (51 year)
2700	ENCFF087KLN	chip	.	2700	2.0		32	mean	CHIP:H3K27ac:small intestine female adult (30 years)
2701	ENCFF744DQP	chip	.	2701	2.0		32	mean	CHIP:HHEX:HepG2 3xFLAG using CRISPR
2702	ENCFF516ALS	chip	.	2702	2.0		32	mean	CHIP:EZH2phosphoT487:neural progenitor cell originated from H9
2703	ENCFF866FPZ	chip	.	2703	2.0		32	mean	CHIP:H3K27ac:UCSF-4
2704	ENCFF322AOQ	chip	.	2704	2.0		32	mean	CHIP:ZBED5:HepG2 3xFLAG using CRISPR
2705	ENCFF881WBN	chip	.	2705	2.0		32	mean	CHIP:H3K27ac:rectal smooth muscle tissue female adult (50 years)
2706	ENCFF984QGK	chip	.	2706	2.0		32	mean	CHIP:H3K4me3:GM23338 male adult (53 years) originated from GM23248
2707	ENCFF595VMB	chip	.	2707	2.0		32	mean	CHIP:NFRKB:K562
2708	ENCFF266DPA	chip	.	2708	2.0		32	mean	CHIP:SIN3B:K562
2709	ENCFF919ISB	chip	.	2709	2.0		32	mean	CHIP:H3K9me3:SK-N-SH
2710	ENCFF280RTW	chip	.	2710	2.0		32	mean	CHIP:H3K4me3:Loucy
2711	ENCFF376JMO	chip	.	2711	2.0		32	mean	CHIP:H3K4me1:naive thymus-derived CD4-positive, alpha-beta T cell
2712	ENCFF410TJB	chip	.	2712	2.0		32	mean	CHIP:H3K9me3:thyroid gland female adult (53 years)
2713	ENCFF468WLM	chip	.	2713	2.0		32	mean	CHIP:NCOA1:K562
2714	ENCFF122PSF	chip	.	2714	2.0		32	mean	CHIP:H3K4me3:chorionic villus female embryo (40 weeks)
2715	ENCFF543YLG	chip	.	2715	2.0		32	mean	CHIP:HDAC2:A549
2716	ENCFF618JDV	chip	.	2716	2.0		32	mean	CHIP:H3K36me3:ovary female adult (30 years)
2717	ENCFF851RBH	chip	.	2717	2.0		32	mean	CHIP:H3K27ac:large intestine male embryo (108 days)
2718	ENCFF179TJW	chip	.	2718	2.0		32	mean	CHIP:H3K4me1:spleen female adult (53 years)
2719	ENCFF746SWH	chip	.	2719	2.0		32	mean	CHIP:H3K27ac:Karpas-422
2720	ENCFF595SQU	chip	.	2720	2.0		32	mean	CHIP:H3K4me3:CD8-positive, alpha-beta T cell male adult (21 year)
2721	ENCFF147WWK	chip	.	2721	2.0		32	mean	CHIP:KDM4B:K562
2722	ENCFF497TFP	chip	.	2722	2.0		32	mean	CHIP:H3K9me3:chorionic villus female embryo (40 weeks)
2723	ENCFF910NPA	chip	.	2723	2.0		32	mean	CHIP:H3K4me1:CD4-positive, alpha-beta memory T cell
2724	ENCFF037GZN	chip	.	2724	2.0		32	mean	CHIP:ZNF169:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2725	ENCFF840FTR	chip	.	2725	2.0		32	mean	CHIP:H3K4me1:SK-N-SH
2726	ENCFF984WLE	chip	.	2726	2.0		32	mean	CHIP:H3K27ac:HCT116
2727	ENCFF651TUQ	chip	.	2727	2.0		32	mean	CHIP:H3K4me3:neural progenitor cell originated from H9
2728	ENCFF009LCG	chip	.	2728	2.0		32	mean	CHIP:CTCF:breast epithelium female adult (51 year)
2729	ENCFF328CQQ	chip	.	2729	2.0		32	mean	CHIP:CTCF:gastroesophageal sphincter male adult (54 years)
2730	ENCFF027EMM	chip	.	2730	2.0		32	mean	CHIP:NR2F1:HepG2 3xFLAG using CRISPR
2731	ENCFF319LDF	chip	.	2731	2.0		32	mean	CHIP:H3K4me3:neuroepithelial stem cell genetically modified using stable transfection originated from H9
2732	ENCFF600PQH	chip	.	2732	2.0		32	mean	CHIP:REST:H1-hESC
2733	ENCFF030VXP	chip	.	2733	2.0		32	mean	CHIP:MNT:MCF-7
2734	ENCFF408UAY	chip	.	2734	2.0		32	mean	CHIP:TRIM25:K562
2735	ENCFF404GUH	chip	.	2735	2.0		32	mean	CHIP:H3K4me1:mesendoderm originated from H1-hESC
2736	ENCFF090ZGT	chip	.	2736	2.0		32	mean	CHIP:ELK1:IMR-90
2737	ENCFF646WIH	chip	.	2737	2.0		32	mean	CHIP:H3K4me1:subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)
2738	ENCFF844JCE	chip	.	2738	2.0		32	mean	CHIP:ZNF521:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2739	ENCFF750WPB	chip	.	2739	2.0		32	mean	CHIP:ZNF639:HepG2 3xFLAG using CRISPR
2740	ENCFF476YVH	chip	.	2740	2.0		32	mean	CHIP:H3K27me3:liver male adult (32 years)
2741	ENCFF464BRV	chip	.	2741	2.0		32	mean	CHIP:TEAD3:HepG2 3xFLAG using CRISPR
2742	ENCFF061ZZS	chip	.	2742	2.0		32	mean	CHIP:H3K27ac:foreskin keratinocyte male newborn
2743	ENCFF820MYI	chip	.	2743	2.0		32	mean	CHIP:H3K9ac:skeletal muscle tissue male adult (54 years)
2744	ENCFF502AUB	chip	.	2744	2.0		32	mean	CHIP:POLR2A:transverse colon male adult (37 years)
2745	ENCFF075CNP	chip	.	2745	2.0		32	mean	CHIP:CTCF:thoracic aorta male adult (37 years)
2746	ENCFF653IYA	chip	.	2746	2.0		32	mean	CHIP:H3K9me3:mammary epithelial cell female adult (18 years)
2747	ENCFF644XAH	chip	.	2747	2.0		32	mean	CHIP:ZNF580:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2748	ENCFF525ZRM	chip	.	2748	2.0		32	mean	CHIP:H3K4me3:K562
2749	ENCFF597BTG	chip	.	2749	2.0		32	mean	CHIP:H3K4me1:skeletal muscle tissue male adult (54 years)
2750	ENCFF450KFO	chip	.	2750	2.0		32	mean	CHIP:ZNF404:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2751	ENCFF864ZRY	chip	.	2751	2.0		32	mean	CHIP:ATF4:HepG2 3xFLAG using CRISPR
2752	ENCFF806CWA	chip	.	2752	2.0		32	mean	CHIP:ARNT:K562
2753	ENCFF273ZXW	chip	.	2753	2.0		32	mean	CHIP:NFATC3:K562
2754	ENCFF169OTC	chip	.	2754	2.0		32	mean	CHIP:RB1:K562
2755	ENCFF367BNC	chip	.	2755	2.0		32	mean	CHIP:DMAP1:HepG2 3xFLAG using CRISPR
2756	ENCFF776IPC	chip	.	2756	2.0		32	mean	CHIP:H3K4me1:right cardiac atrium male adult (34 years)
2757	ENCFF446TLB	chip	.	2757	2.0		32	mean	CHIP:TAF7:K562 eGFP- genetically modified using stable transfection
2758	ENCFF869ICH	chip	.	2758	2.0		32	mean	CHIP:H3K9me3:chorionic villus embryo (16 weeks)
2759	ENCFF345TBP	chip	.	2759	2.0		32	mean	CHIP:H3K36me3:lung female adult (30 years)
2760	ENCFF725BQQ	chip	.	2760	2.0		32	mean	CHIP:H3K27me3:neurosphere embryo (15 weeks) originated from ganglionic eminence
2761	ENCFF982BRX	chip	.	2761	2.0		32	mean	CHIP:H3K9ac:caudate nucleus female adult (75 years)
2762	ENCFF981JQQ	chip	.	2762	2.0		32	mean	CHIP:H3F3A:smooth muscle cell originated from H9
2763	ENCFF440QGE	chip	.	2763	2.0		32	mean	CHIP:H3K4me2:IMR-90
2764	ENCFF968LVP	chip	.	2764	2.0		32	mean	CHIP:H3K36me3:aorta male adult (34 years)
2765	ENCFF615CPD	chip	.	2765	2.0		32	mean	CHIP:H3K9me3:GM23248
2766	ENCFF531LMY	chip	.	2766	2.0		32	mean	CHIP:BCL6B:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2767	ENCFF376FKS	chip	.	2767	2.0		32	mean	CHIP:CTCF:LNCAP treated with 10 nM 17B-hydroxy-5a-androstan-3-one for 4 hours
2768	ENCFF390BAT	chip	.	2768	2.0		32	mean	CHIP:H3K27me3:chorionic villus male embryo (16 weeks)
2769	ENCFF503RHD	chip	.	2769	2.0		32	mean	CHIP:POLR2A:upper lobe of left lung male adult (37 years)
2770	ENCFF154ICY	chip	.	2770	2.0		32	mean	CHIP:ZNF354B:K562 eGFP- genetically modified using stable transfection
2771	ENCFF719VWH	chip	.	2771	2.0		32	mean	CHIP:H3K27ac:naive thymus-derived CD4-positive, alpha-beta T cell
2772	ENCFF897EBK	chip	.	2772	2.0		32	mean	CHIP:H3K27me3:T-helper 17 cell treated with phorbol 13-acetate 12-myristate , ionomycin
2773	ENCFF114DFQ	chip	.	2773	2.0		32	mean	CHIP:H4K5ac:H1-hESC
2774	ENCFF837HCK	chip	.	2774	2.0		32	mean	CHIP:MLLT1:K562
2775	ENCFF845QWZ	chip	.	2775	2.0		32	mean	CHIP:H3K27me3:heart right ventricle male child (3 years)
2776	ENCFF774TEE	chip	.	2776	2.0		32	mean	CHIP:ZNF398:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2777	ENCFF366DMT	chip	.	2777	2.0		32	mean	CHIP:H3K4me1:heart male embryo (91 day)
2778	ENCFF185PIA	chip	.	2778	2.0		32	mean	CHIP:H3K36me3:endodermal cell originated from HUES64
2779	ENCFF625AQW	chip	.	2779	2.0		32	mean	CHIP:EP300:omental fat pad female adult (53 years)
2780	ENCFF219UQX	chip	.	2780	2.0		32	mean	CHIP:H3K27ac:gastroesophageal sphincter female adult (53 years)
2781	ENCFF815OFM	chip	.	2781	2.0		32	mean	CHIP:H2AFZ:neural progenitor cell originated from H9
2782	ENCFF101DFB	chip	.	2782	2.0		32	mean	CHIP:H3F3A:OCI-LY1
2783	ENCFF611FWS	chip	.	2783	2.0		32	mean	CHIP:H3K27ac:liver female adult (25 years)
2784	ENCFF740GPW	chip	.	2784	2.0		32	mean	CHIP:H3K9me3:T-helper 17 cell originated from blood cell
2785	ENCFF547WYC	chip	.	2785	2.0		32	mean	CHIP:H3K9me3:foreskin keratinocyte male newborn
2786	ENCFF896WFU	chip	.	2786	2.0		32	mean	CHIP:H3K9me3:SK-N-MC
2787	ENCFF385ACQ	chip	.	2787	2.0		32	mean	CHIP:ZNF23:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2788	ENCFF385ZVU	chip	.	2788	2.0		32	mean	CHIP:H3K27ac:esophagus male adult (34 years)
2789	ENCFF390DEF	chip	.	2789	2.0		32	mean	CHIP:ZNF792:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2790	ENCFF949BRD	chip	.	2790	2.0		32	mean	CHIP:EP300:HeLa-S3
2791	ENCFF613CYH	chip	.	2791	2.0		32	mean	CHIP:IKZF2:GM12878
2792	ENCFF630HDY	chip	.	2792	2.0		32	mean	CHIP:H3K9me3:iPS DF 6.9 male newborn
2793	ENCFF033UNX	chip	.	2793	2.0		32	mean	CHIP:H3K4me3:common myeloid progenitor, CD34-positive female adult (27 years)
2794	ENCFF586FDC	chip	.	2794	2.0		32	mean	CHIP:CEBPB:GM12878
2795	ENCFF914AXF	chip	.	2795	2.0		32	mean	CHIP:H3K36me3:CD8-positive, alpha-beta T cell male adult (21 year)
2796	ENCFF869EQY	chip	.	2796	2.0		32	mean	CHIP:ETS1:HepG2
2797	ENCFF337JNF	chip	.	2797	2.0		32	mean	CHIP:H3K9me3:sigmoid colon female adult (53 years)
2798	ENCFF674OQZ	chip	.	2798	2.0		32	mean	CHIP:H3K9ac:liver female adult (25 years)
2799	ENCFF424JDL	chip	.	2799	2.0		32	mean	CHIP:H3F3A:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
2800	ENCFF179FYG	chip	.	2800	2.0		32	mean	CHIP:H4K20me1:MM.1S
2801	ENCFF429UPL	chip	.	2801	2.0		32	mean	CHIP:EP300:stomach male adult (54 years)
2802	ENCFF946TCS	chip	.	2802	2.0		32	mean	CHIP:H3K27me3:muscle of trunk female embryo (115 days)
2803	ENCFF265ADQ	chip	.	2803	2.0		32	mean	CHIP:NCOA3:MCF-7
2804	ENCFF183WCI	chip	.	2804	2.0		32	mean	CHIP:H3K14ac:neural stem progenitor cell originated from H1-hESC
2805	ENCFF770SEF	chip	.	2805	2.0		32	mean	CHIP:H3K27me3:neuron originated from H9
2806	ENCFF420NYN	chip	.	2806	2.0		32	mean	CHIP:H3K9me3:Parathyroid adenoma male adult (62 years)
2807	ENCFF525XNI	chip	.	2807	2.0		32	mean	CHIP:H3K36me3:neuroepithelial stem cell genetically modified using stable transfection originated from H9
2808	ENCFF838FBE	chip	.	2808	2.0		32	mean	CHIP:H3K4me1:hepatocyte originated from H9
2809	ENCFF537YFN	chip	.	2809	2.0		32	mean	CHIP:H3K36me3:body of pancreas male adult (37 years)
2810	ENCFF887JZO	chip	.	2810	2.0		32	mean	CHIP:ZNF146:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2811	ENCFF860UJL	chip	.	2811	2.0		32	mean	CHIP:H3K27me3:ectodermal cell originated from embryonic stem cell
2812	ENCFF337KKY	chip	.	2812	2.0		32	mean	CHIP:H3K36me3:germinal matrix male embryo (20 weeks)
2813	ENCFF195HLW	chip	.	2813	2.0		32	mean	CHIP:H3K9me3:mid-neurogenesis radial glial cells genetically modified using stable transfection originated from H9
2814	ENCFF314DQV	chip	.	2814	2.0		32	mean	CHIP:POLR2A:spleen female adult (51 year)
2815	ENCFF653LIS	chip	.	2815	2.0		32	mean	CHIP:H3K4me1:common myeloid progenitor, CD34-positive male adult (42 years)
2816	ENCFF344UTH	chip	.	2816	2.0		32	mean	CHIP:H3K36me3:layer of hippocampus male adult (73 years)
2817	ENCFF413NYF	chip	.	2817	2.0		32	mean	CHIP:ZNF610:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2818	ENCFF235KGZ	chip	.	2818	2.0		32	mean	CHIP:H3K27me3:neural stem progenitor cell originated from H1-hESC
2819	ENCFF903ARI	chip	.	2819	2.0		32	mean	CHIP:H3K36me3:peripheral blood mononuclear cell male adult (39 years)
2820	ENCFF149GYM	chip	.	2820	2.0		32	mean	CHIP:H3K4me2:NCI-H929
2821	ENCFF684EAQ	chip	.	2821	2.0		32	mean	CHIP:YY2:HEK293 eGFP- genetically modified using site-specific recombination originated from HEK293
2822	ENCFF010VZL	chip	.	2822	2.0		32	mean	CHIP:H3K9me3:CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin
2823	ENCFF551SXN	chip	.	2823	2.0		32	mean	CHIP:CTCF:spleen female adult (53 years)
2824	ENCFF985JVY	chip	.	2824	2.0		32	mean	CHIP:H3K36me3:rectal smooth muscle tissue female adult (50 years)
2825	ENCFF671FBK	chip	.	2825	2.0		32	mean	CHIP:H3K4me3:cingulate gyrus female adult (75 years)
2826	ENCFF101BWM	chip	.	2826	2.0		32	mean	CHIP:H3K27ac:foreskin melanocyte male newborn
2827	ENCFF283KQB	chip	.	2827	2.0		32	mean	CHIP:H3K36me3:CD8-positive, alpha-beta T cell
2828	ENCFF404RAR	chip	.	2828	2.0		32	mean	CHIP:H3K27me3:neural stem progenitor cell originated from H1-hESC
2829	ENCFF480RDD	chip	.	2829	2.0		32	mean	CHIP:H3K9me3:neurosphere embryo (15 weeks) originated from ganglionic eminence
2830	ENCFF318MIL	chip	.	2830	2.0		32	mean	CHIP:H3K27ac:muscle layer of duodenum male adult (59 years)
2831	ENCFF026MQA	chip	.	2831	2.0		32	mean	CHIP:ZNF24:K562
2832	ENCFF093NFQ	chip	.	2832	2.0		32	mean	CHIP:H3K79me2:hepatocyte originated from H9
2833	ENCFF142ZLR	chip	.	2833	2.0		32	mean	CHIP:POLR2A:vagina female adult (51 year)
2834	ENCFF115AYZ	chip	.	2834	2.0		32	mean	CHIP:EP300:ovary female adult (53 years)
2835	ENCFF244WBV	chip	.	2835	2.0		32	mean	CHIP:HCFC1:MCF-7
2836	ENCFF418JJK	chip	.	2836	2.0		32	mean	CHIP:H3K4me3:esophagus female adult (30 years)
2837	ENCFF582YKY	chip	.	2837	2.0		32	mean	CHIP:H3K9me3:gastrocnemius medialis male adult (54 years)
2838	ENCFF270ZPN	chip	.	2838	2.0		32	mean	CHIP:CTCF:breast epithelium male adult (54 years)
2839	ENCFF609FYE	chip	.	2839	2.0		32	mean	CHIP:CBFA2T3:K562
2840	ENCFF413VKO	chip	.	2840	2.0		32	mean	CHIP:H3K36me3:stomach female embryo (98 days)
2841	ENCFF081XLE	chip	.	2841	2.0		32	mean	CHIP:H2AFZ:MM.1S
2842	ENCFF072KUF	chip	.	2842	2.0		32	mean	CHIP:CTCF:tibial artery male adult (37 years)
2843	ENCFF991PYT	chip	.	2843	2.0		32	mean	CHIP:H3K9me3:thyroid gland male adult (54 years)
2844	ENCFF119YZL	chip	.	2844	2.0		32	mean	CHIP:CBFA2T2:K562
2845	ENCFF340WVN	chip	.	2845	2.0		32	mean	CHIP:CLOCK:MCF-7
2846	ENCFF630NCN	chip	.	2846	2.0		32	mean	CHIP:POLR2A:heart left ventricle female adult (51 year)
2847	ENCFF673QAP	chip	.	2847	2.0		32	mean	CHIP:H3K4me1:psoas muscle male child (3 years)
2848	ENCFF347HIL	chip	.	2848	2.0		32	mean	CHIP:H3K9me2:GM23338 male adult (53 years) originated from GM23248
2849	ENCFF294VXO	chip	.	2849	2.0		32	mean	CHIP:ZNF592:MCF-7
